####################
/var/spool/slurmd/job4979567/slurm_script
####################
--batch-size 64 --exc train --goal-reset False --num-eval 100 --reward-type delta_r --rollout-steps 2048 --text-verbosity True --total-timesteps 2500000 --train-episode-time-limit 15 --train-fps None --train-render-fps 120 --train-verbosity True
####################

Using cpu device
-----------------------------
| time/              |      |
|    ep_len_mean          | 5.75e+03   |
|    ep_rew_mean          | -204       |
| time/                   |            |
|    fps                  | 164        |
|    iterations           | 1081       |
|    time_elapsed         | 13498      |
|    total_timesteps      | 2213888    |
| train/                  |            |
|    approx_kl            | 0.03147771 |
|    clip_fraction        | 0.328      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.65      |
|    explained_variance   | -4.78      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0151    |
|    n_updates            | 10800      |
|    policy_gradient_loss | -0.00232   |
|    std                  | 0.315      |
|    value_loss           | 0.0441     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.75e+03    |
|    ep_rew_mean          | -204        |
| time/                   |             |
|    fps                  | 164         |
|    iterations           | 1082        |
|    time_elapsed         | 13502       |
|    total_timesteps      | 2215936     |
| train/                  |             |
|    approx_kl            | 0.034587026 |
|    clip_fraction        | 0.397       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.67       |
|    explained_variance   | 0.548       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.164       |
|    n_updates            | 10810       |
|    policy_gradient_loss | 0.0153      |
|    std                  | 0.315       |
|    value_loss           | 0.152       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.75e+03    |
|    ep_rew_mean          | -204        |
| time/                   |             |
|    fps                  | 164         |
|    iterations           | 1083        |
|    time_elapsed         | 13505       |
|    total_timesteps      | 2217984     |
| train/                  |             |
|    approx_kl            | 0.033498965 |
|    clip_fraction        | 0.361       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.64       |
|    explained_variance   | 0.0235      |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0437      |
|    n_updates            | 10820       |
|    policy_gradient_loss | 0.0104      |
|    std                  | 0.313       |
|    value_loss           | 0.0408      |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.75e+03    |
|    ep_rew_mean          | -204        |
| time/                   |             |
|    fps                  | 164         |
|    iterations           | 1084        |
|    time_elapsed         | 13509       |
|    total_timesteps      | 2220032     |
| train/                  |             |
|    approx_kl            | 0.029693523 |
|    clip_fraction        | 0.356       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.61       |
|    explained_variance   | 0.528       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0834      |
|    n_updates            | 10830       |
|    policy_gradient_loss | 0.0108      |
|    std                  | 0.313       |
|    value_loss           | 0.0671      |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 5.78e+03   |
|    ep_rew_mean          | -204       |
| time/                   |            |
|    fps                  | 164        |
|    iterations           | 1085       |
|    time_elapsed         | 13513      |
|    total_timesteps      | 2222080    |
| train/                  |            |
|    approx_kl            | 0.02901641 |
|    clip_fraction        | 0.359      |
|    clip_range           | 0.2        |
|    entropy_loss         | -1.61      |
|    explained_variance   | 0.0116     |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0388    |
|    n_updates            | 10840      |
|    policy_gradient_loss | -0.000928  |
|    std                  | 0.315      |
|    value_loss           | 0.0369     |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 5.78e+03    |
|    ep_rew_mean          | -204        |
| time/                   |             |
|    fps                  | 164         |
|    iterations           | 1086        |
|    time_elapsed         | 13517       |
|    total_timesteps      | 2224128     |
| train/                  |             |
|    approx_kl            | 0.024239684 |
|    clip_fraction        | 0.288       |
|    clip_range           | 0.2         |
|    entropy_loss         | -1.63       |
|    explained_variance   | 0.824       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.0087      |
|    n_updates            | 10850       |
|    policy_gradient_loss | 0.00709     |
|    std                  | 0.314       |
|    value_loss           | 0.165       |
-----------------------------------------
Eval num_timesteps=2225000, episode_reward=-99.93 +/- 0.29
Episode length: 13014.60 +/- 107.40
