####################
/var/spool/slurmd/job4957109/slurm_script
####################
--batch-size 64 --exc train --goal-reset False --num-eval 100 --reward-type delta_r --rollout-steps 2048 --text-verbosity True --total-timesteps 2500000 --train-episode-time-limit 15 --train-fps 10 --train-render-fps 120 --train-verbosity True
####################

Using cpu device
---------------------------------
| rollout/           |          |
| train/                  |            |
|    approx_kl            | 0.13092428 |
|    clip_fraction        | 0.457      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.32      |
|    explained_variance   | -0.00645   |
|    learning_rate        | 0.0003     |
|    loss                 | -0.03      |
|    n_updates            | 9280       |
|    policy_gradient_loss | -0.0118    |
|    std                  | 0.42       |
|    value_loss           | 0.342      |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 149       |
|    ep_rew_mean          | -3.74     |
| time/                   |           |
|    fps                  | 9         |
|    iterations           | 930       |
|    time_elapsed         | 197497    |
|    total_timesteps      | 1904640   |
| train/                  |           |
|    approx_kl            | 0.1545755 |
|    clip_fraction        | 0.5       |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.33     |
|    explained_variance   | -0.617    |
|    learning_rate        | 0.0003    |
|    loss                 | 0.00359   |
|    n_updates            | 9290      |
|    policy_gradient_loss | -0.0145   |
|    std                  | 0.421     |
|    value_loss           | 0.0182    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.74      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 931        |
|    time_elapsed         | 197704     |
|    total_timesteps      | 1906688    |
| train/                  |            |
|    approx_kl            | 0.17498222 |
|    clip_fraction        | 0.509      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.32      |
|    explained_variance   | -2.12      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.06      |
|    n_updates            | 9300       |
|    policy_gradient_loss | -0.00772   |
|    std                  | 0.42       |
|    value_loss           | 0.0277     |
----------------------------------------
---------------------------------------
| rollout/                |           |
|    ep_len_mean          | 149       |
|    ep_rew_mean          | -3.74     |
| time/                   |           |
|    fps                  | 9         |
|    iterations           | 932       |
|    time_elapsed         | 197909    |
|    total_timesteps      | 1908736   |
| train/                  |           |
|    approx_kl            | 0.2277537 |
|    clip_fraction        | 0.543     |
|    clip_range           | 0.2       |
|    entropy_loss         | -4.3      |
|    explained_variance   | -0.878    |
|    learning_rate        | 0.0003    |
|    loss                 | -0.0224   |
|    n_updates            | 9310      |
|    policy_gradient_loss | -0.000469 |
|    std                  | 0.42      |
|    value_loss           | 0.0109    |
---------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.75      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 933        |
|    time_elapsed         | 198115     |
|    total_timesteps      | 1910784    |
| train/                  |            |
|    approx_kl            | 0.13515513 |
|    clip_fraction        | 0.483      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.28      |
|    explained_variance   | -1.51      |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0446    |
|    n_updates            | 9320       |
|    policy_gradient_loss | -0.00606   |
|    std                  | 0.419      |
|    value_loss           | 0.00861    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.74      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 934        |
|    time_elapsed         | 198321     |
|    total_timesteps      | 1912832    |
| train/                  |            |
|    approx_kl            | 0.22508815 |
|    clip_fraction        | 0.494      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.29      |
|    explained_variance   | -2.58      |
|    learning_rate        | 0.0003     |
|    loss                 | 0.0308     |
|    n_updates            | 9330       |
|    policy_gradient_loss | -0.00658   |
|    std                  | 0.42       |
|    value_loss           | 0.00544    |
----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 149        |
|    ep_rew_mean          | -3.73      |
| time/                   |            |
|    fps                  | 9          |
|    iterations           | 935        |
|    time_elapsed         | 198527     |
|    total_timesteps      | 1914880    |
| train/                  |            |
|    approx_kl            | 0.27117014 |
|    clip_fraction        | 0.499      |
|    clip_range           | 0.2        |
|    entropy_loss         | -4.32      |
|    explained_variance   | 0.726      |
